"product_name","brands","stores","nutriscore_grade","nutrition_score_fr","energy_kcal","fat_100g","saturated_fat_100g","sugars_100g","salt_100g","fiber_100g","proteins_100g","labels","origins","categories","url","code"
"Calin Extra","Calin, Yoplait","carrefour.fr,Carrefour","b","","82.0","3.2","2.2","6.6","0.13","","5.7","Lait Français,Riche en calcium,Triman,Sante-des-os,Systeme-immunitaire,Nutriscore B","Lait origine France","Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Desserts lactés fermentés nature,Fromages blancs","https://world.openfoodfacts.org/product/3329770076471/calin-extra","3329770076471"
"HERTA TARTE EN OR Pâte Feuilletée 230g","HERTA, Tarte en or","carrefour.fr,Carrefour","d","","383.1","20.0","9.2","1.9","1.2","1.4","6.5","Vegetarian, Made in France, No additives, No colorings, Nutriscore, Nutriscore Grade D, es:Natural, fr:Farine de blé français, Triman, fr:100 % pur beurre, fr:Selection-coeur-de-ble, en:nutri-score-c-e","Farine de blé origine France","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Pâtes à tarte,Pâtes feuilletées,Pâte feuilletée à la matière grasse végétale, Aides culinaires, en:Baking Mixes, en:Frozen baking mixes, en:Refrigerated baking mixes","https://world.openfoodfacts.org/product/3154230600183/herta-tarte-en-or-pate-feuilletee-230g","3154230600183"
"Pan espelta integral","Hacendado","Hacendado Mercadona","b","","273.0","3.8","0.7","4.92","1.37","6.48","10.2","Vegetarian, Vegan, No lactose, en:green-dot","","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes, Panes de molde","https://world.openfoodfacts.org/product/8480000864673/pan-espelta-integral-hacendado","8480000864673"
"DoliGrippe","","","unknown","","","","","","","","","","","","https://world.openfoodfacts.org/product/6118000041566/doligrippe","6118000041566"
"Cookie Chocolat saveur noisette Sans sucres","Gerblé","Auchan","b","","445.0","20.0","3.6","0.0","0.18","6.0","8.0","Low or no sugar, Vegetarian, Vegan, Made in France, No sugar, Nutriscore, Nutriscore Grade A, Rainforest Alliance, en:no-palm-oil","France,Non Union Européenne,Union européenne","Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Cookies, Cookies au chocolat","https://world.openfoodfacts.org/product/3175681290297/cookie-chocolat-saveur-noisette-sans-sucres-gerble","3175681290297"
"","Oreo","","e","","523.0","34.9","17.4","34.2","0.877","2.63","5.44","","","Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits","https://world.openfoodfacts.org/product/6111031005194/oreo","6111031005194"
"Lentilles Cuisinées à l'Auvergnate","Raynal & Roquelaure","Carrefour market,Magasins U,Carrefour,Intermarché","c","","110.0","3.6","1.4","1.2","0.8","3.6","6.6","Sans arômes artificiels,Sans conservateurs,Metal recycles forever","Non indiqué","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Légumineuses et dérivés,Légumineuses,Graines,Graines de légumineuses,Plats préparés,Légumineuses sèches,Lentilles,Lentilles préparées","https://world.openfoodfacts.org/product/3021690201123/lentilles-raynal-roquelaure","3021690201123"
"Evian","Evian","Carrefour,Auchan","a","","0.0","0.0","0.0","0.0","0.001625","","0.0","","France","Boissons, Eaux, Eaux de sources, Eaux minérales, Boissons sans alcool, Eaux minérales naturelles, Boissons sans sucre ajouté","https://world.openfoodfacts.org/product/3068320080000/evian","3068320080000"
"Garlic & Herbs Soft French Cheese","Bel, Boursin","Carrefour,Carrefour market,Delhaize,Galeria,Rewe,Pingo Doce","d","","396.0","39.0","26.0","2.5","1.23","0.2","8.5","Point Vert,Eco-Emballages","","Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Produits à tartiner,Produits à tartiner salés,Fromages de vache,Frais,Produits pasteurisés,Fromages de France,Fromages pasteurisés,Fromages à tartiner,Fromages à la crème,Fromages industriels,en:Uncured-soft-cheese-spreadable-around-30-40-fat-flavoured,Fromages Ail et fines herbes","https://world.openfoodfacts.org/product/3175460000017/garlic-herbs-soft-french-cheese-bel","3175460000017"
"Biscuit chocolat saveur amande","Gerblé","Carrefour,Magasins U,Monoprix,carrefour.fr","d","","464.0","18.0","3.1","17.0","0.7","5.1","10.0","No palm oil, Nutriscore, Nutriscore Grade C, Rainforest Alliance, fr:39-sucre, en:made-in-france","","Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat","https://world.openfoodfacts.org/product/3175681077324/gerble-chocolate-almond-cookie-200g-7-1oz","3175681077324"
"sablé sésame saveur vanille - Gerblé sans sucres","Gerblé","Magasins U,carrefour.fr","b","","442.0","18.0","1.7","0.0","0.32","5.4","8.1","Peu ou pas de sucre,Fabriqué en France,Sans huile de palme,Sans sucre,Nutriscore,Nutriscore A,Triman,en:Avec édulcorants","Farine française","Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits","https://world.openfoodfacts.org/product/3175681116863/sable-sesame-saveur-vanille-gerble-sans-sucres","3175681116863"
"Gerblé - Sablés sans sucres saveur citron et Yuzu, 132g (4.7oz)","Gerblé","Magasins U,E.Leclerc,Auchan,carrefour.fr","c","","424.0","15.0","1.2","0.0","0.22","5.1","6.0","Peu ou pas de sucre,Source de fibres alimentaires,Sans colorants,Sans huile de palme,Sans sucre,Triman","en:Toulouse France","Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Gâteaux,Biscuits sablés","https://world.openfoodfacts.org/product/3175681134935/gerble-sables-sans-sucres-saveur-citron-et-yuzu-132g-4-7oz","3175681134935"
"Soja nature sans sucre ajouté bio","Bjorg","intermarché,Magasins U,Monoprix,carrefour.fr","b","","43.0","2.6","0.6","0.5","0.03","0.5","3.9","Low or no sugar, Organic, EU Organic, No GMOs, Non-EU Agriculture, Certified B Corporation, CH-BIO-006, Eco-Score, Eco-Score A, EU Agriculture, EU/non-EU Agriculture, FSC, FSC Mix, IT-BIO-005, IT-BIO-006, IT-BIO-007, Made in Italy, Made in Swiss, No added sugar, Nutriscore, Nutriscore Grade A, AB Agriculture Biologique, fr:Origine France, fr:Facile-a-digerer, fr:Proteines-vegetales, en:no-sugar","Italie","Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Légumineuses et dérivés,Substituts de produits laitiers,Substituts du lait,Boissons à base de végétaux,Boissons végétales,Boissons végétales de légumineuses,Boissons végétales de soja,Boissons de soja nature non sucrées","https://world.openfoodfacts.org/product/3229820019604/soja-no-sugar-bjorg","3229820019604"
"Galette de mais","Bjorg","Magasins U,carrefour,carrefour.fr,Franprix","a","","381.0","4.0","0.5","0.8","0.3","6.2","9.2","No gluten,Organic,EU Organic,Non-EU Agriculture,BE-BIO-02,Certified B Corporation,EU Agriculture,EU/non-EU Agriculture,FR-BIO-01,Made in Belgium,Nutriscore,Nutriscore Grade B,AB Agriculture Biologique","","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Puffed cereal cakes,Puffed corn cakes","https://world.openfoodfacts.org/product/3229820794648/galette-de-mais-bjorg","3229820794648"
"CRISTALINE Eau De Source 1L","Cristaline","Cora","a","","","","","","0.00475","","","Sans-nitrates","France","Beverages and beverages preparations, Beverages, Waters, Spring waters, Non-alcoholic beverages, Unsweetened beverages, en:mineral-waters","https://world.openfoodfacts.org/product/3254381025887/cristaline-eau-de-source-1l","3254381025887"
"Ferrero Rocher","Ferrero","Lidl,E.leclerc,Franprix,Auchan,Aldi,Carrefour Market,Carrefour,Carrefour City","e","","603.0","42.7","14.1","39.9","0.153","","8.2","Green Dot","","Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons, fr:Rochers au chocolat","https://world.openfoodfacts.org/product/4008400163826/ferrero-rocher","4008400163826"
"Lurpak Spreadable Slightly Salted","Lurpak","","e","","679.0","75.0","35.0","0.6","0.885","","0.5","","","Lácteos,Aceites y grasas,Untables,Grasas para untar,Grasas animales,La pasta de leche,Grasas de la leche,Mantequillas","https://world.openfoodfacts.org/product/5740900805309/lurpak-spreadable-slightly-salted","5740900805309"
"Granola Sante Czekoladowa","nutrition-sante","Green,Yerevan City","d","","454.54545454545","16.363636363636","3.6363636363636","21.818181818182","0.54545454545455","7.2727272727273","9.0909090909091","en:Low or no fat,Low fat,Źródło błonnika,Wysoka zawartość błonnika","","Żywność i napoje na bazie roślin,Żywność na bazie roślin,Produkty śniadaniowe,Zboża i ziemniaki,Zboża i produkty zbożowe,Płatki śniadaniowe,en:Chocolate cereals,Musli,Musli czekoladowe","https://world.openfoodfacts.org/product/5900617002983/granola-sante-czekoladowa-nutrition-sante","5900617002983"
"Fakiat Barbeque","leader food","","d","","512.0","25.0","11.2","0.5","1.1","6.2","8.0","","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Graines, Amuse-gueules, Céréales et dérivés, Chips et frites, Céréales en grains, Chips, Chips de pommes de terre, Maïs, Chips de pommes de terre aromatisées, Chips barbecue","https://world.openfoodfacts.org/product/6111242040991/fakiat-barbeque-leader-food","6111242040991"
"Simon life","Don Simón","","d","","20.0","0.1","0.0","4.8","0.03","","0.0","en:no-preservatives","","Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Zumos de frutas, Zumos de naranja","https://world.openfoodfacts.org/product/8410261643014/simon-life-don-simon","8410261643014"
"Sticks et bretzels d'Alsace","Dr. Oetker, ANCEL","carrefour.fr","d","","391.0","4.8","2.4","3.2","2.8","6.2","10.0","À l'huile de tournesol, Triman","France","snacks, snacks-sales, amuse-gueules, biscuits-aperitifs, bretzels","https://world.openfoodfacts.org/product/3027030011810/sticks-et-bretzels-d-alsace-dr-oetker","3027030011810"
"Muesli con quinoa, chía y chocolate negro","Hacendado","Mercadona","c","","416.0","13.0","4.3","18.0","0.11","10.0","9.8","en:green-dot","","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals,Mueslis,Mueslis with chocolate","https://world.openfoodfacts.org/product/8480000095367/muesli-con-quinoa-chia-y-chocolate-negro-hacendado","8480000095367"
"Farmhouse Super Seeded Loaf","Tesco","Tesco","b","","294.0","9.6","1.2","4.9","0.9","5.8","11.2","Vegetarian, Source of fibre, Vegan","","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Sliced breads, Multigrain sliced breads","https://world.openfoodfacts.org/product/5057545928769/farmhouse-super-seeded-loaf-tesco","5057545928769"
"Tresor - Choco Nut","Kellogg's,Kellogs","","d","","453.0","15.0","3.8","26.0","0.94","3.7","6.6","No artificial flavors,No colorings,Nutriscore,Nutriscore Grade D","","Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Extruded cereals, Filled cereals, en:chocolate-cereals","https://world.openfoodfacts.org/product/5053827199568/tresor-choco-nut-kellogg-s","5053827199568"
"Pastasaus m/Basilikum","Mutti, Oluf lorentzen as","carrefour.fr,Auchan,Edeka","c","","56.0","2.8","0.5","4.5","0.81","","1.6","Sans gluten,Nutriscore A,Sans sucre ajouté","Tomates origine Italie","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Condiments, Vegetables based foods, Cooking helpers, Sauces, Tomatoes and their products, Meal sauces, Pasta sauces, Tomato sauces, Tomato sauces with basil","https://world.openfoodfacts.org/product/8005110517006/pastasaus-m-basilikum-mutti","8005110517006"
"Sea Salt & Balsamic Vinegar Crisps","Kettle","","d","","513.0","29.3","2.0","1.8","2.3","4.2","6.2","No gluten,Certified gluten-free,Vegan,Vegetarian","","Snacks, Salty snacks, Appetizers, Chips and fries, Crisps","https://world.openfoodfacts.org/product/5017764128128/sea-salt-balsamic-vinegar-crisps-kettle","5017764128128"
"Smooth Peanut Butter","Pip & Nut","","a","","593.0","49.0","6.2","6.6","0.4","7.4","27.0","Made in the EU,No palm oil","","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Plant-based spreads, Oilseed purees, Legume butters, Peanut butters, en:nut-butters","https://world.openfoodfacts.org/product/5060367181274/smooth-peanut-butter-pip-nut","5060367181274"
"Hazelnut Chocolate Spread","Bonne Maman","","e","","551.0","34.0","5.2","51.0","0.0975","3.3","6.7","No palm oil","France","Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads","https://world.openfoodfacts.org/product/3608580088486/hazelnut-chocolate-spread-bonne-maman","3608580088486"
"Real Mayonnaise","Hellmann's","Sainsbury's","e","","725.0","79.0","6.2","1.3","1.2","","1.1","Vegetarian,European Vegetarian Union,European Vegetarian Union Vegetarian","","Condiments,Sauces,Mayonnaises","https://world.openfoodfacts.org/product/8720182592446/real-mayonnaise-hellmann-s","8720182592446"
"Beurre de Cacahuètes Extra-Crunchy","Hormel Foods Corporation, Skippy","SuperU,carrefour.fr,Carrefour,Spar","c","","603.0","43.9","9.3","10.3","0.82","7.9","27.5","Sans huile de palme, Triman","fr:Cacahouètes origine non-UE","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Petit-déjeuners, Produits à tartiner, Fruits à coques et dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Purées d'oléagineux, Beurres de légumineuses, Pâtes à tartiner, Beurres de fruits à coques, Beurres de cacahuètes","https://world.openfoodfacts.org/product/0037600106412/beurre-de-cacahuetes-extra-crunchy-hormel-foods-corporation","0037600106412"
"","Choco Nussa,Lidl","Lidl","e","","551.0","33.3","6.4","56.1","0.003","","3.7","Rainforest Alliance, Rainforest Alliance Cocoa, Tidy man, en:nutriscore-grade-e","","Pequenos alomoços,Produtos para barrar,Doces para barrar,fr:Pâtes à tartiner,Creme para barrar de avelã,Creme para barrar de chocolate,Creme para barrar de avelã e cacau","https://world.openfoodfacts.org/product/20003548/nuss-nougat-creme-choco-nussa","20003548"
"Excellence Noir Orange Intense","Lindt","Magasins U,Auchan,Carrefour,Cora,Franprix,E.leclerc,carrefour.fr","e","","535.0","32.0","17.0","46.0","0.08","","7.0","Triman","","Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats aux amandes,Chocolats noirs en tablette,Chocolats noirs à l'orange","https://world.openfoodfacts.org/product/3046920022705/excellence-noir-orange-intense-aux-amandes-effilees-lindt","3046920022705"
"Crousti'Son Miel 🍯🐝Sésame","Gerblé","Magasins U,Monoprix,carrefour.fr,Carrefour Market","c","","439.0","16.0","1.6","16.0","0.26","12.0","8.8","made-in-france, nutriscore, nutriscore-grade-b, point-vert, fr:riche-en-fibres, fr:sans-colorants, fr:sans-conservateurs, fr:sans-huile-de-palme, en:no-palm-oil","","snacks, snacks-sucrés, biscuits-et-gâteaux, biscuits, biscuits-secs, en:biscuits-et-gâteaux, fr:biscuits-secs, en:snacks-sucrés","https://world.openfoodfacts.org/product/3175681026766/gerble-crousti-son-honey-sesame-cookie-200g-7-1oz","3175681026766"
"Germe de blé","Gerblé","Super U,Carrefour market","a","","374.0","9.6","1.7","14.0","0.02","14.0","30.0","Source de fer,Fabriqué en France,Source de magnésium,Nutriscore,Nutriscore A,Riche en vitamine B9,Triman,Riche-en-zinc,Riche en fibres,Riche en protéines,Riche en vitamine B1,Riche en phosphore,Riche en manganèse","","Germe de blé","https://world.openfoodfacts.org/product/3175681110106/germe-de-ble-gerble","3175681110106"
"pringles hot & spicy","Pringles","Carrefour","d","","503.0","32.0","3.5","3.0","1.6002","2.6","4.3","Végétarien,Triman","","Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Chips and fries,Crisps,Potato crisps,Salty snacks made from potato","https://world.openfoodfacts.org/product/5053990101542/pringles-hot-spicy","5053990101542"
"Aicha Double Concentré De Tomates 140 G","Aicha","","a","","117.0","0.4","0.0","9.0","0.5","3.0","4.6","Sans conservateurs, Point Vert","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Tomates et dérivés, Concentrés de tomates","https://world.openfoodfacts.org/product/6111021022002/aicha-double-concentre-de-tomates-140-g","6111021022002"
